family,n_qubits,depth,backend,base_shots,n_seeds,feat_n_qubits,feat_depth,feat_n_1q_gates,feat_n_2q_gates,feat_n_cnot,feat_n_non_clifford,feat_clifford_fraction,feat_depth_per_qubit,feat_backend_avg_2q_error,feat_backend_avg_readout_error,feat_log2_shots,feat_n_2q_layers,feat_entangling_density,feat_mean_rz_angle_dist,feat_backend_avg_1q_error,raw_mean_abs_error,raw_n_seeds,raw_plus_mean_abs_error,raw_plus_n_seeds,zne_mean_abs_error,zne_n_seeds,zne_fr_mean_abs_error,zne_fr_n_seeds,cdr_mean_abs_error,cdr_n_seeds,cdr_ridge_mean_abs_error,cdr_ridge_n_seeds,rem_mean_abs_error,rem_n_seeds,best_technique,best_technique_cost_aware
layered_random,3,12,FakeManilaV2@x2.0,512,5,3.0,24.0,36.0,12.0,12.0,36.0,0.25,8.0,0.0199092480936205,0.07464,9.0,12.0,0.1666666666666666,0.5310671292964771,0.0004957777858353,0.33303320885809357,5,0.31889968613082087,5,0.2986582088580937,5,0.26193945885809355,5,0.07884888869051365,5,0.0895674971649428,5,0.1459670305505417,5,cdr,rem
layered_random,3,12,FakeManilaV2@x2.0,1024,5,3.0,24.0,36.0,12.0,12.0,36.0,0.25,8.0,0.0199092480936205,0.07464,10.0,12.0,0.1666666666666666,0.5310671292964771,0.0004957777858353,0.31936133385809357,5,0.3267832088580936,5,0.2720957088580936,5,0.2935800838580936,5,0.06812998372861853,5,0.07222711059824241,5,0.10853394168256429,5,cdr,rem
layered_random,3,12,FakeManilaV2@x2.0,2048,5,3.0,24.0,36.0,12.0,12.0,36.0,0.25,8.0,0.0199092480936205,0.07464,11.0,12.0,0.1666666666666666,0.5310671292964771,0.0004957777858353,0.3025644588580936,5,0.31845579408536634,5,0.23029883385809358,5,0.27072852135809355,5,0.04355480954726178,5,0.0380452121116137,5,0.09473210745332554,5,cdr_ridge,cdr_ridge
layered_random,3,12,FakeManilaV2@x2.0,4096,5,3.0,24.0,36.0,12.0,12.0,36.0,0.25,8.0,0.0199092480936205,0.07464,12.0,12.0,0.1666666666666666,0.5310671292964771,0.0004957777858353,0.3179941463580936,5,0.32254847874445725,5,0.26242774010809355,5,0.2576425838580936,5,0.04191301900876958,5,0.040517227119892044,5,0.12060337917627725,5,cdr_ridge,cdr_ridge
layered_random,3,16,FakeLagosV2,256,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.014634974746340002,0.2035428571428571,8.0,16.0,0.1666666666666666,0.5021542837839716,0.0001673853769984,0.460515792442411,5,0.43452147426059284,5,0.49020329244241106,5,0.515203292442411,5,0.312269555675688,5,0.34352707308518565,5,1.2255541135929229,5,cdr,raw
layered_random,3,16,FakeLagosV2,512,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.014634974746340002,0.2035428571428571,9.0,16.0,0.1666666666666666,0.5021542837839716,0.0001673853769984,0.446453292442411,5,0.446453292442411,5,0.444890792442411,5,0.469890792442411,5,0.3489160448164635,5,0.34605386410895345,5,1.4589379327432053,4,cdr_ridge,raw
layered_random,3,16,FakeLagosV2,1024,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.014634974746340002,0.2035428571428571,10.0,16.0,0.1666666666666666,0.5021542837839716,0.0001673853769984,0.449187667442411,5,0.4404518719878655,5,0.46989079244241105,5,0.449578292442411,5,0.2904608203865061,5,0.3303636387992058,5,0.8656648095002847,5,cdr,raw
layered_random,3,16,FakeLagosV2,2048,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.014634974746340002,0.2035428571428571,11.0,16.0,0.1666666666666666,0.5021542837839716,0.0001673853769984,0.452117354942411,5,0.4497558492605928,5,0.449773604942411,5,0.453484542442411,5,0.2758228360202265,5,0.2972876499954271,5,0.5809917904962965,4,cdr,raw
layered_random,3,16,FakeLagosV2,4096,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.014634974746340002,0.2035428571428571,12.0,16.0,0.1666666666666666,0.5021542837839716,0.0001673853769984,0.447722823692411,5,0.445379073692411,5,0.45182438619241105,5,0.447820479942411,5,0.36005140623175425,5,0.38222532627169015,5,0.41893356948053395,4,cdr,raw
layered_random,3,16,FakeLagosV2@x0.25,256,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.0036587436865850005,0.0508857142857142,8.0,16.0,0.1666666666666666,0.5021542837839716,4.1846344249624994e-05,0.19020329244241097,5,0.1647771560787746,5,0.18707829244241103,5,0.16989079244241095,5,0.15800576297985267,5,0.15736810319154185,5,0.12484192955718587,5,rem,zne_fr
layered_random,3,16,FakeLagosV2@x0.25,512,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.0036587436865850005,0.0508857142857142,9.0,16.0,0.1666666666666666,0.5021542837839716,4.1846344249624994e-05,0.14410954244241098,5,0.17408113335150185,5,0.1409845424424113,5,0.17770329244241095,5,0.06435493653221014,5,0.061168334201232424,5,0.044804061631854596,5,rem,rem
layered_random,3,16,FakeLagosV2@x0.25,1024,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.0036587436865850005,0.0508857142857142,10.0,16.0,0.1666666666666666,0.5021542837839716,4.1846344249624994e-05,0.16793766744241095,5,0.166375167442411,5,0.1573907924424112,5,0.13395329244241097,5,0.047923617629586523,5,0.0494010583555578,5,0.014075808581370261,5,rem,rem
layered_random,3,16,FakeLagosV2@x0.25,2048,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.0036587436865850005,0.0508857142857142,11.0,16.0,0.1666666666666666,0.5021542837839716,4.1846344249624994e-05,0.16598454244241095,5,0.17329988335150187,5,0.14918766744241124,5,0.15621891744241095,5,0.02653023467892664,5,0.027299348495426562,5,0.02621917748971082,5,rem,rem
layered_random,3,16,FakeLagosV2@x0.25,4096,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.0036587436865850005,0.0508857142857142,12.0,16.0,0.1666666666666666,0.5021542837839716,4.1846344249624994e-05,0.17282047994241095,5,0.16716529528332008,5,0.1581720424424113,5,0.15446110494241097,5,0.012371962739645682,5,0.012986575876013201,5,0.018906917190110638,5,cdr,rem
layered_random,3,16,FakeLagosV2@x0.5,256,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.007317487373170001,0.10177142857142848,8.0,16.0,0.1666666666666666,0.5021542837839716,8.369268849924999e-05,0.327703292442411,5,0.27741920153332,5,0.28082829244241103,5,0.285515792442411,5,0.22679218195607587,5,0.23584895080310492,5,0.2369067197203683,5,cdr,zne_fr
layered_random,3,16,FakeLagosV2@x0.5,512,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.007317487373170001,0.10177142857142848,9.0,16.0,0.1666666666666666,0.5021542837839716,8.369268849924999e-05,0.278484542442411,5,0.29680840607877457,5,0.28942204244241126,5,0.313640792442411,5,0.14697035102340844,5,0.1444635663299408,5,0.04011966803257274,5,rem,rem
layered_random,3,16,FakeLagosV2@x0.5,1024,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.007317487373170001,0.10177142857142848,10.0,16.0,0.1666666666666666,0.5021542837839716,8.369268849924999e-05,0.281609542442411,5,0.2894575538060473,5,0.27067204244241105,5,0.264812667442411,5,0.07609516753639467,5,0.07642723178280926,5,0.04728541678283624,5,rem,rem
layered_random,3,16,FakeLagosV2@x0.5,2048,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.007317487373170001,0.10177142857142848,11.0,16.0,0.1666666666666666,0.5021542837839716,8.369268849924999e-05,0.295086104942411,5,0.29996891744241105,5,0.2862970424424111,5,0.269500167442411,5,0.05283547567221358,5,0.0488603966713536,5,0.05966565771944334,5,cdr_ridge,rem
layered_random,3,16,FakeLagosV2@x0.5,4096,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.007317487373170001,0.10177142857142848,12.0,16.0,0.1666666666666666,0.5021542837839716,8.369268849924999e-05,0.289422042442411,5,0.2926979657378655,5,0.27799626119241105,5,0.27955876119241097,5,0.0405427034544169,5,0.040895048214967436,5,0.0197816832717885,5,rem,rem
layered_random,3,16,FakeLagosV2@x1.5,256,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.02195246211951,0.2599285714285714,8.0,16.0,0.1666666666666666,0.5021542837839716,0.0002510780654977,0.488640792442411,5,0.44446465607877467,5,0.490203292442411,5,0.549578292442411,5,0.31213120687557616,5,0.33098423883806893,5,1.9567554487275647,2,cdr,raw
layered_random,3,16,FakeLagosV2@x1.5,512,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.02195246211951,0.2599285714285714,9.0,16.0,0.1666666666666666,0.5021542837839716,0.0002510780654977,0.429265792442411,5,0.45327147426059283,5,0.414422042442411,5,0.490203292442411,5,0.2819497969756516,5,0.2892460894308182,5,1.1632638494226917,2,cdr,raw
layered_random,3,16,FakeLagosV2@x1.5,1024,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.02195246211951,0.2599285714285714,10.0,16.0,0.1666666666666666,0.5021542837839716,0.0002510780654977,0.445672042442411,5,0.4373268719878656,5,0.4331720424424109,5,0.427312667442411,5,0.3094705144484154,5,0.32030817432529546,5,0.9024796304594039,4,cdr,zne_fr
layered_random,3,16,FakeLagosV2@x1.5,2048,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.02195246211951,0.2599285714285714,11.0,16.0,0.1666666666666666,0.5021542837839716,0.0002510780654977,0.457000167442411,5,0.4507324117605928,5,0.4632501674424111,5,0.445281417442411,5,0.3150993363790914,5,0.32034456357511937,5,0.750861505834515,2,cdr,zne_fr
layered_random,3,16,FakeLagosV2@x1.5,4096,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.02195246211951,0.2599285714285714,12.0,16.0,0.1666666666666666,0.5021542837839716,0.0002510780654977,0.452800948692411,5,0.4493119572151382,5,0.45719547994241105,5,0.452605636192411,5,0.3756397737645255,5,0.39108798769168923,5,0.4858807886186842,4,cdr,zne_fr
layered_random,3,16,FakeLagosV2@x2.0,256,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.029269949492680004,0.2931714285714286,8.0,16.0,0.1666666666666666,0.5021542837839716,0.0003347707539969,0.473015792442411,5,0.45369761062422914,5,0.47926579244241097,5,0.537078292442411,5,0.32344203532307697,5,0.3377236857487588,5,1.8465975915705464,1,cdr,raw
layered_random,3,16,FakeLagosV2@x2.0,512,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.029269949492680004,0.2931714285714286,9.0,16.0,0.1666666666666666,0.5021542837839716,0.0003347707539969,0.448797042442411,5,0.45241920153332005,5,0.46598454244241105,5,0.474578292442411,5,0.29498120109080594,5,0.30109612838673955,5,0.7778688512043977,3,cdr,raw
layered_random,3,16,FakeLagosV2@x2.0,1024,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.029269949492680004,0.2931714285714286,10.0,16.0,0.1666666666666666,0.5021542837839716,0.0003347707539969,0.454265792442411,5,0.4469504515333201,5,0.4355157924424109,5,0.444500167442411,5,0.32268657575188253,5,0.34370334739339764,5,0.9511381792691376,1,cdr,zne_fr
layered_random,3,16,FakeLagosV2@x2.0,2048,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.029269949492680004,0.2931714285714286,11.0,16.0,0.1666666666666666,0.5021542837839716,0.0003347707539969,0.459929854942411,5,0.45382190039695647,5,0.458367354942411,5,0.456218917442411,5,0.30336831374953543,5,0.34150405564282427,5,1.147785634337591,2,cdr,zne_fr
layered_random,3,16,FakeLagosV2@x2.0,4096,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.029269949492680004,0.2931714285714286,12.0,16.0,0.1666666666666666,0.5021542837839716,0.0003347707539969,0.457000167442411,5,0.4569912896015019,5,0.454265792442411,5,0.457586104942411,5,0.31359385020178354,5,0.3330859822614364,5,0.741994850439703,1,cdr,raw
layered_random,3,16,FakeManilaV2,256,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.0099546240468102,0.03732,8.0,16.0,0.1666666666666666,0.5021542837839716,0.0002478888929176,0.212078292442411,5,0.213640792442411,5,0.16832829244241107,5,0.14801579244241098,5,0.12704829646376498,5,0.12682376868579875,5,0.13878955523228836,5,cdr_ridge,zne_fr
layered_random,3,16,FakeManilaV2,512,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.0099546240468102,0.03732,9.0,16.0,0.1666666666666666,0.5021542837839716,0.0002478888929176,0.19567204244241096,5,0.21719192880604737,5,0.1394220424424111,5,0.17223454244241096,5,0.06154408808077413,5,0.06581856719750664,5,0.08465388251280954,5,cdr,rem
layered_random,3,16,FakeManilaV2,1024,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.0099546240468102,0.03732,10.0,16.0,0.1666666666666666,0.5021542837839716,0.0002478888929176,0.21285954244241098,5,0.2094149401696837,5,0.16793766744241106,5,0.13317204244241096,5,0.0552398616101301,5,0.05796005092359639,5,0.11145590425023329,5,cdr,zne_fr
layered_random,3,16,FakeManilaV2,2048,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.0099546240468102,0.03732,11.0,16.0,0.1666666666666666,0.5021542837839716,0.0002478888929176,0.204461104942411,5,0.21284178676059282,5,0.13375797994241106,5,0.16637516744241096,5,0.023265703670843917,5,0.0235121886525426,5,0.09866305947436521,5,cdr,cdr
layered_random,3,16,FakeManilaV2,4096,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.0099546240468102,0.03732,12.0,16.0,0.1666666666666666,0.5021542837839716,0.0002478888929176,0.21285954244241098,5,0.20575726971513827,5,0.14791813619241098,5,0.15319157369241096,5,0.02448137344502712,5,0.027433591216943044,5,0.11435439715325117,5,cdr,cdr
layered_random,3,16,FakeManilaV2@x0.25,256,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.0024886560117025,0.00933,8.0,16.0,0.1666666666666666,0.5021542837839716,6.197222322941749e-05,0.0896892558141924,5,0.059663519715138225,5,0.06937675581419238,5,0.08394811542442451,5,0.10493309527442429,5,0.10361671760744492,5,0.079461304031567,5,raw_plus,zne_fr
layered_random,3,16,FakeManilaV2@x0.25,512,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.0024886560117025,0.00933,9.0,16.0,0.1666666666666666,0.5021542837839716,6.197222322941749e-05,0.06442204244241098,5,0.06051579244241097,5,0.0488626040680894,5,0.07484550581419239,5,0.031753745770370975,5,0.0396054178891592,5,0.02866581420069938,5,rem,rem
layered_random,3,16,FakeManilaV2@x0.25,1024,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.0024886560117025,0.00933,10.0,16.0,0.1666666666666666,0.5021542837839716,6.197222322941749e-05,0.061297042442410986,5,0.05408823562422917,5,0.042612604068089484,5,0.04918766744241098,5,0.027181313741924663,5,0.03286955613322799,5,0.0259934932346332,5,rem,rem
layered_random,3,16,FakeManilaV2@x0.25,2048,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.0024886560117025,0.00933,11.0,16.0,0.1666666666666666,0.5021542837839716,6.197222322941749e-05,0.04371891744241098,5,0.05806550835150186,5,0.04445287264906488,5,0.04235172994241098,5,0.014647022862752022,5,0.015166759769468541,5,0.01811921256148908,5,cdr,rem
layered_random,3,16,FakeManilaV2@x0.25,4096,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.0024886560117025,0.00933,12.0,16.0,0.1666666666666666,0.5021542837839716,6.197222322941749e-05,0.060125167442410976,5,0.05089221289695637,5,0.03753447906808924,5,0.026987604068089237,5,0.0099017566231658,5,0.0100989191028688,5,0.02564174099552226,5,cdr,zne_fr
layered_random,3,16,FakeManilaV2@x0.5,256,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.0049773120234051,0.01866,8.0,16.0,0.1666666666666666,0.5021542837839716,0.0001239444464588,0.11207829244241099,5,0.11179420153332006,5,0.10062675581419259,5,0.08864079244241097,5,0.10720375150036147,5,0.1142748208273284,5,0.09442486045573613,5,zne_fr,zne_fr
layered_random,3,16,FakeManilaV2@x0.5,512,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.0049773120234051,0.01866,9.0,16.0,0.1666666666666666,0.5021542837839716,0.0001239444464588,0.09645329244241098,5,0.11321465607877461,5,0.05504704244241108,5,0.09593925581419238,5,0.01716707988482494,5,0.023850870152366678,5,0.029035979111258835,5,cdr,rem
layered_random,3,16,FakeManilaV2@x0.5,1024,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.0049773120234051,0.01866,10.0,16.0,0.1666666666666666,0.5021542837839716,0.0001239444464588,0.10192204244241099,5,0.10295187198786551,5,0.05778141744241112,5,0.06442204244241098,5,0.01972338867801388,5,0.01598792269081422,5,0.03764448125540422,5,cdr_ridge,cdr_ridge
layered_random,3,16,FakeManilaV2@x0.5,2048,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.0049773120234051,0.01866,11.0,16.0,0.1666666666666666,0.5021542837839716,0.0001239444464588,0.09723454244241098,5,0.10934391744241097,5,0.05647979156808945,5,0.06950016744241098,5,0.017863319677595343,5,0.018040709929634084,5,0.03439751854716268,5,cdr,cdr
layered_random,3,16,FakeManilaV2@x0.5,4096,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.0049773120234051,0.01866,12.0,16.0,0.1666666666666666,0.5021542837839716,0.0001239444464588,0.11256657369241099,5,0.10264114755604734,5,0.0728204799424112,5,0.06178532369241098,5,0.015384191179686002,5,0.016711269999274938,5,0.05008706420953378,5,cdr,cdr
layered_random,3,16,FakeManilaV2@x1.5,256,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.014931936070215302,0.0559799999999999,8.0,16.0,0.1666666666666666,0.5021542837839716,0.0003718333393765,0.28395329244241097,5,0.2568226106242292,5,0.25895329244241116,5,0.19489079244241098,5,0.1423712982223028,5,0.14867885657573346,5,0.16004151542414588,5,cdr,zne_fr
layered_random,3,16,FakeManilaV2@x1.5,512,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.014931936070215302,0.0559799999999999,9.0,16.0,0.1666666666666666,0.5021542837839716,0.0003718333393765,0.24020329244241098,5,0.26932261062422913,5,0.17770329244241098,5,0.255828292442411,5,0.050365624515907106,5,0.05615116377438491,5,0.08555605847180689,5,cdr,rem
layered_random,3,16,FakeManilaV2@x1.5,1024,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.014931936070215302,0.0559799999999999,10.0,16.0,0.1666666666666666,0.5021542837839716,0.0003718333393765,0.245281417442411,5,0.25852715607877463,5,0.17457829244241097,5,0.18551579244241095,5,0.060769203858866694,5,0.0655800793065501,5,0.09275010429575177,5,cdr,rem
layered_random,3,16,FakeManilaV2@x1.5,2048,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.014931936070215302,0.0559799999999999,11.0,16.0,0.1666666666666666,0.5021542837839716,0.0003718333393765,0.253093917442411,5,0.26443979812422913,5,0.20153141744241107,5,0.201336104942411,5,0.043894397108918196,5,0.04572246688008684,5,0.10436360965587337,5,cdr,cdr
layered_random,3,16,FakeManilaV2@x1.5,4096,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.014931936070215302,0.0559799999999999,12.0,16.0,0.1666666666666666,0.5021542837839716,0.0003718333393765,0.25905094869241097,5,0.2592373833515019,5,0.19928532369241098,5,0.206316573692411,5,0.02183972278421826,5,0.028942137381451783,5,0.11883480174247021,5,cdr,cdr
layered_random,3,16,FakeManilaV2@x2.0,256,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.0199092480936205,0.07464,8.0,16.0,0.1666666666666666,0.5021542837839716,0.0004957777858353,0.31520329244241097,5,0.30881124698786555,5,0.31832829244241123,5,0.280828292442411,5,0.19994927238322843,5,0.22190800758808518,5,0.22013077113164337,5,cdr,zne_fr
layered_random,3,16,FakeManilaV2@x2.0,512,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.0199092480936205,0.07464,9.0,16.0,0.1666666666666666,0.5021542837839716,0.0004957777858353,0.28395329244241097,5,0.321453292442411,5,0.215203292442411,5,0.278484542442411,5,0.05944385804079094,5,0.059418069158028566,5,0.09186488994957778,5,cdr_ridge,rem
layered_random,3,16,FakeManilaV2@x2.0,1024,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.0199092480936205,0.07464,10.0,16.0,0.1666666666666666,0.5021542837839716,0.0004957777858353,0.29567204244241097,5,0.31200726971513826,5,0.23746891744241103,5,0.235515792442411,5,0.07865939671350648,5,0.07969196858996236,5,0.11274751865070105,5,cdr,rem
layered_random,3,16,FakeManilaV2@x2.0,2048,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.0199092480936205,0.07464,11.0,16.0,0.1666666666666666,0.5021542837839716,0.0004957777858353,0.312078292442411,5,0.31662374698786555,5,0.2454767299424109,5,0.259343917442411,5,0.04956306767550968,5,0.04503845723986012,5,0.14791134061013383,5,cdr_ridge,cdr_ridge
layered_random,3,16,FakeManilaV2@x2.0,4096,5,3.0,32.0,48.0,16.0,16.0,48.0,0.25,10.666666666666666,0.0199092480936205,0.07464,12.0,16.0,0.1666666666666666,0.5021542837839716,0.0004957777858353,0.312664229942411,5,0.31302822141968367,5,0.265105636192411,5,0.270476729942411,5,0.0397087504184361,5,0.04404967822797316,5,0.14975405444663334,5,cdr,cdr
layered_random,4,4,FakeLagosV2,256,5,4.0,8.0,16.0,6.0,6.0,16.0,0.2727272727272727,2.0,0.014634974746340002,0.2035428571428571,8.0,4.0,0.1875,0.484292114808353,0.0001673853769984,0.46287377071543007,5,0.4668510434427028,5,0.46287377071543007,5,0.35974877071543004,5,0.29409158012105,5,0.3091846631563639,5,0.7992900984666349,3,cdr,zne_fr
layered_random,4,4,FakeLagosV2,512,5,4.0,8.0,16.0,6.0,6.0,16.0,0.2727272727272727,2.0,0.014634974746340002,0.2035428571428571,9.0,4.0,0.1875,0.484292114808353,0.0001673853769984,0.47849877071543007,5,0.45129706616997545,5,0.47068627071543007,5,0.45896752071543007,5,0.3262018598501276,5,0.32187896579709124,5,1.7495566274876948,3,cdr_ridge,zne_fr
layered_random,4,4,FakeLagosV2,1024,5,4.0,8.0,16.0,6.0,6.0,16.0,0.2727272727272727,2.0,0.014634974746340002,0.2035428571428571,10.0,4.0,0.1875,0.484292114808353,0.0001673853769984,0.46795189571543006,5,0.4670996229881574,5,0.47068627071543007,5,0.48631127071543007,5,0.2773634673755617,5,0.28669856485820666,5,0.7000142363773895,4,cdr,raw
layered_random,4,4,FakeLagosV2,2048,5,4.0,8.0,16.0,6.0,6.0,16.0,0.2727272727272727,2.0,0.014634974746340002,0.2035428571428571,11.0,4.0,0.1875,0.484292114808353,0.0001673853769984,0.45506127071543007,5,0.46122249230633916,5,0.46209252071543006,5,0.46775658321543007,5,0.4488516626854552,5,0.36220754735923133,5,0.24602726332770103,4,cdr_ridge,raw
layered_random,4,4,FakeLagosV2,4096,5,4.0,8.0,16.0,6.0,6.0,16.0,0.2727272727272727,2.0,0.014634974746340002,0.2035428571428571,12.0,4.0,0.1875,0.484292114808353,0.0001673853769984,0.4524245519654301,5,0.4579288133290664,5,0.44539330196543003,5,0.47029564571543003,5,0.2518908419297974,5,0.22870361186579577,5,0.3704118296536602,5,cdr_ridge,raw
layered_random,4,4,FakeLagosV2@x0.25,256,5,4.0,8.0,16.0,6.0,6.0,16.0,0.2727272727272727,2.0,0.0036587436865850005,0.0508857142857142,8.0,4.0,0.1875,0.484292114808353,4.1846344249624994e-05,0.19568627071543,5,0.15804422526088455,5,0.19412377071543013,5,0.2566237707154301,5,0.08537273478046035,5,0.08286907850018561,5,0.07332809194496634,5,rem,rem
layered_random,4,4,FakeLagosV2@x0.25,512,5,4.0,8.0,16.0,6.0,6.0,16.0,0.2727272727272727,2.0,0.0036587436865850005,0.0508857142857142,9.0,4.0,0.1875,0.484292114808353,4.1846344249624994e-05,0.19334252071542998,5,0.17487661162452092,5,0.18396752071543027,5,0.20506127071542996,5,0.05978048841391488,5,0.05776971234041184,5,0.038215778068514845,5,rem,rem
layered_random,4,4,FakeLagosV2@x0.25,1024,5,4.0,8.0,16.0,6.0,6.0,16.0,0.2727272727272727,2.0,0.0036587436865850005,0.0508857142857142,10.0,4.0,0.1875,0.484292114808353,4.1846344249624994e-05,0.17771752071542998,5,0.17136098662452093,5,0.18045189571543024,5,0.20662377071542998,5,0.0385124958609104,5,0.0393877685302079,5,0.012614878213957039,5,rem,rem
layered_random,4,4,FakeLagosV2@x0.25,2048,5,4.0,8.0,16.0,6.0,6.0,16.0,0.2727272727272727,2.0,0.0036587436865850005,0.0508857142857142,11.0,4.0,0.1875,0.484292114808353,4.1846344249624994e-05,0.16502220821542998,5,0.17212448094270272,5,0.15545189571543028,5,0.17342064571542998,5,0.02267513789497444,5,0.02268199569374308,5,0.017988955297414476,5,rem,rem
layered_random,4,4,FakeLagosV2@x0.25,4096,5,4.0,8.0,16.0,6.0,6.0,16.0,0.2727272727272727,2.0,0.0036587436865850005,0.0508857142857142,12.0,4.0,0.1875,0.484292114808353,4.1846344249624994e-05,0.16638939571543,5,0.17513406901088452,5,0.1633620519654302,5,0.16433861446543,5,0.036347281250678966,5,0.03741441104369786,5,0.019078244808043536,5,rem,rem
layered_random,4,4,FakeLagosV2@x0.5,256,5,4.0,8.0,16.0,6.0,6.0,16.0,0.2727272727272727,2.0,0.007317487373170001,0.10177142857142848,8.0,4.0,0.1875,0.484292114808353,8.369268849924999e-05,0.33787377071543007,5,0.2908567252608846,5,0.35662377071543017,5,0.29099877071543007,5,0.14938072085158108,5,0.13455163664890207,5,0.17988566553510146,5,cdr_ridge,zne_fr
layered_random,4,4,FakeLagosV2@x0.5,512,5,4.0,8.0,16.0,6.0,6.0,16.0,0.2727272727272727,2.0,0.007317487373170001,0.10177142857142848,9.0,4.0,0.1875,0.484292114808353,8.369268849924999e-05,0.28553002071543004,5,0.3073339979881573,5,0.26287377071543,5,0.3425612707154301,5,0.12090581823327429,5,0.12811388647084598,5,0.04576345696258886,5,rem,rem
layered_random,4,4,FakeLagosV2@x0.5,1024,5,4.0,8.0,16.0,6.0,6.0,16.0,0.2727272727272727,2.0,0.007317487373170001,0.10177142857142848,10.0,4.0,0.1875,0.484292114808353,8.369268849924999e-05,0.31834252071543007,5,0.3021138275336118,5,0.3281081457154302,5,0.27888939571543003,5,0.05167332597175116,5,0.05265597844003087,5,0.06139300569181401,5,cdr,rem
layered_random,4,4,FakeLagosV2@x0.5,2048,5,4.0,8.0,16.0,6.0,6.0,16.0,0.2727272727272727,2.0,0.007317487373170001,0.10177142857142848,11.0,4.0,0.1875,0.484292114808353,8.369268849924999e-05,0.30232689571543003,5,0.30140360026088453,5,0.3070143957154302,5,0.31931908321543007,5,0.05546997883331439,5,0.06262036627671311,5,0.0291201127132653,5,rem,rem
